y_test_pred,y_test_pred_rounded,y_test
3.2688174,3.0,1
3.4391792,3.0,4
3.8579435,4.0,4
3.496749,3.0,4
3.5751762,4.0,3
3.598382,4.0,3
3.6860695,4.0,3
3.5036008,4.0,4
3.6762486,4.0,4
3.70208,4.0,4
3.502956,4.0,4
3.2704954,3.0,3
3.9256887,4.0,4
3.4281578,3.0,4
3.3367896,3.0,3
3.7508206,4.0,5
3.7231884,4.0,5
3.7933264,4.0,2
3.588221,4.0,4
3.376243,3.0,5
3.1644523,3.0,3
3.278507,3.0,1
3.4174206,3.0,5
3.5193686,4.0,4
3.722175,4.0,4
3.3225074,3.0,2
3.3145516,3.0,3
3.7396688,4.0,4
3.9785423,4.0,3
3.411437,3.0,1
3.4093096,3.0,5
3.181164,3.0,1
3.4071715,3.0,5
3.2279441,3.0,2
3.9407933,4.0,2
3.6770203,4.0,3
3.919433,4.0,3
3.1435807,3.0,4
3.079196,3.0,3
3.985125,4.0,3
3.6788542,4.0,3
3.436847,3.0,1
3.6194701,4.0,1
3.006519,3.0,4
3.4174206,3.0,4
3.5204694,4.0,4
3.487935,3.0,2
3.1064281,3.0,4
3.5974746,4.0,4
3.4895687,3.0,5
3.582601,4.0,3
3.709524,4.0,4
3.8329697,4.0,5
3.768359,4.0,4
3.3809717,3.0,3
3.4847698,3.0,5
3.542443,4.0,3
3.7760859,4.0,4
3.5091136,4.0,5
3.842793,4.0,3
3.7217584,4.0,4
3.8922467,4.0,5
3.3512256,3.0,5
3.4426262,3.0,3
4.157655,4.0,5
3.7899003,4.0,5
3.4940357,3.0,3
3.7312737,4.0,5
3.2421134,3.0,4
3.173736,3.0,5
3.1827478,3.0,4
3.681791,4.0,5
3.5479178,4.0,5
3.7231884,4.0,3
3.5396924,4.0,4
3.4723246,3.0,3
3.3369055,3.0,3
3.7098343,4.0,5
3.5652404,4.0,2
3.5869708,4.0,4
3.847628,4.0,2
3.5071275,4.0,1
3.4174206,3.0,3
4.038645,4.0,5
3.5398805,4.0,5
3.500112,4.0,4
3.6199021,4.0,3
3.759099,4.0,5
3.8460803,4.0,5
3.2463477,3.0,4
3.664167,4.0,4
3.0067093,3.0,2
3.3504512,3.0,4
3.8223028,4.0,4
3.5397127,4.0,3
3.773548,4.0,5
3.5241723,4.0,2
3.4520593,3.0,5
3.4009392,3.0,4
3.5432463,4.0,3
3.0352423,3.0,5
4.042975,4.0,5
3.1561735,3.0,5
3.5488718,4.0,4
3.7289696,4.0,5
3.8306212,4.0,5
3.2877176,3.0,4
3.6193643,4.0,3
3.3542275,3.0,5
3.4243357,3.0,5
2.9049518,3.0,2
3.3449926,3.0,2
3.4433513,3.0,4
3.5258036,4.0,5
3.5086093,4.0,5
3.3006992,3.0,3
3.2481134,3.0,5
3.2516665,3.0,2
3.8935218,4.0,4
3.4616606,3.0,4
3.6087396,4.0,3
3.7430263,4.0,5
3.3505487,3.0,2
3.6194701,4.0,4
3.4806173,3.0,3
3.6363769,4.0,2
3.453177,3.0,5
3.4239285,3.0,3
3.6762486,4.0,4
3.4588337,3.0,2
3.6626954,4.0,3
3.558852,4.0,2
3.3099437,3.0,5
3.7085571,4.0,5
2.9569383,3.0,3
3.7420585,4.0,5
3.4239285,3.0,5
3.7842555,4.0,4
3.7419298,4.0,5
3.4835281,3.0,5
3.2321348,3.0,2
3.8863444,4.0,4
3.6662855,4.0,4
3.5987391,4.0,4
3.4544058,3.0,4
3.5097017,4.0,3
3.4426262,3.0,4
3.2536087,3.0,5
3.3346682,3.0,1
3.810945,4.0,4
3.655159,4.0,5
3.5091136,4.0,5
3.690956,4.0,4
3.6767542,4.0,4
3.7046268,4.0,4
4.1566205,4.0,5
3.5060947,4.0,4
3.601498,4.0,4
3.5447526,4.0,3
3.4752963,3.0,5
2.8814332,3.0,3
3.2303543,3.0,4
3.3767204,3.0,4
3.4194841,3.0,4
3.4020534,3.0,2
3.376243,3.0,3
2.91316,3.0,3
3.5310616,4.0,4
3.6662855,4.0,4
3.8922467,4.0,5
3.4700623,3.0,3
3.533032,4.0,4
3.3778143,3.0,5
3.6212845,4.0,5
3.553784,4.0,3
3.4137945,3.0,5
3.3187358,3.0,2
3.7289696,4.0,5
3.6080604,4.0,2
3.7038643,4.0,4
3.855449,4.0,3
4.055067,4.0,4
3.8209453,4.0,5
3.7003086,4.0,4
3.504083,4.0,5
3.3510633,3.0,3
3.2957087,3.0,4
3.5464191,4.0,3
3.579921,4.0,5
3.4273367,3.0,4
3.6757972,4.0,3
3.5454805,4.0,2
4.0682964,4.0,4
3.3079185,3.0,1
3.9132307,4.0,5
3.4573026,3.0,3
3.784802,4.0,4
3.5598397,4.0,2
3.5717838,4.0,4
3.3139255,3.0,1
3.6177402,4.0,4
3.4819617,3.0,5
3.707108,4.0,5
3.5611353,4.0,3
3.6838217,4.0,4
3.9867501,4.0,4
3.3001933,3.0,3
4.1795306,4.0,4
3.6911864,4.0,5
3.6307182,4.0,4
3.412182,3.0,2
3.6317465,4.0,4
3.114775,3.0,5
3.5906792,4.0,4
3.6741238,4.0,4
3.440032,3.0,2
3.2155914,3.0,1
3.6016626,4.0,4
2.9062405,3.0,1
3.9697776,4.0,5
3.3954391,3.0,3
3.2759292,3.0,1
3.9448338,4.0,3
3.7003086,4.0,4
3.3191998,3.0,3
3.1254618,3.0,4
3.7776902,4.0,4
4.002472,4.0,5
3.7189727,4.0,4
3.231669,3.0,5
3.5098953,4.0,5
3.7969937,4.0,5
3.4482317,3.0,2
3.768359,4.0,4
3.6374278,4.0,3
3.645658,4.0,4
3.3422966,3.0,4
3.277412,3.0,3
3.971864,4.0,4
3.743347,4.0,4
3.4869754,3.0,4
3.512421,4.0,3
3.822319,4.0,3
3.0352423,3.0,4
3.8039844,4.0,4
3.385168,3.0,5
3.4368143,3.0,2
3.4007788,3.0,2
3.8425112,4.0,4
3.5185883,4.0,4
3.589312,4.0,3
3.656214,4.0,4
3.5909922,4.0,4
3.4544058,3.0,3
3.1599221,3.0,5
3.2435908,3.0,3
3.686405,4.0,4
3.8922467,4.0,5
3.725011,4.0,4
3.6098335,4.0,3
3.138486,3.0,2
3.442525,3.0,2
3.4471152,3.0,5
3.4841025,3.0,5
3.6958337,4.0,4
3.0102437,3.0,4
3.794605,4.0,5
3.457842,3.0,5
3.268079,3.0,4
3.4782557,3.0,3
3.7855198,4.0,5
3.8411095,4.0,4
3.483592,3.0,5
3.3105729,3.0,4
2.9356184,3.0,4
3.8071291,4.0,3
3.168376,3.0,2
3.6427326,4.0,3
2.9472165,3.0,3
3.785788,4.0,4
3.7244651,4.0,5
3.4719481,3.0,3
3.6200066,4.0,2
3.8435206,4.0,4
3.434175,3.0,4
3.743347,4.0,4
3.5855339,4.0,4
3.1158628,3.0,4
3.133521,3.0,2
3.7764409,4.0,5
3.5454805,4.0,3
3.5037723,4.0,5
3.9485784,4.0,3
3.2712095,3.0,3
3.6805687,4.0,2
3.3191998,3.0,2
3.0352423,3.0,1
3.7880664,4.0,3
3.2939365,3.0,3
3.5036008,4.0,4
3.2126389,3.0,4
3.8256845,4.0,3
3.1231124,3.0,5
3.457842,3.0,4
3.5708876,4.0,5
3.738728,4.0,4
3.8365726,4.0,5
3.5086093,4.0,3
3.655159,4.0,3
3.8199067,4.0,4
3.3926735,3.0,3
3.0778713,3.0,1
3.763959,4.0,2
3.8805938,4.0,4
3.5930135,4.0,5
3.889194,4.0,5
3.878368,4.0,4
3.6790085,4.0,5
3.745366,4.0,5
3.4563727,3.0,3
3.7189727,4.0,5
3.4763265,3.0,3
3.8330886,4.0,4
2.7287452,3.0,1
3.8946795,4.0,5
3.557718,4.0,2
3.6574833,4.0,4
3.6307182,4.0,3
3.5086093,4.0,2
3.6144447,4.0,3
3.576151,4.0,5
3.7098343,4.0,4
3.3093288,3.0,3
3.3124733,3.0,3
3.5512683,4.0,4
3.4974098,3.0,5
3.362309,3.0,3
2.7405417,3.0,4
3.4106002,3.0,5
3.636562,4.0,4
3.59855,4.0,4
3.33638,3.0,4
3.313391,3.0,3
3.6044538,4.0,4
3.8791876,4.0,4
2.9249163,3.0,4
3.5930135,4.0,4
3.826608,4.0,3
3.2038624,3.0,2
3.4556646,3.0,2
3.4333575,3.0,4
3.528439,4.0,4
3.8973002,4.0,2
3.7482345,4.0,5
3.7597914,4.0,3
3.1171963,3.0,5
3.9036632,4.0,2
3.7289696,4.0,5
3.457842,3.0,5
3.773905,4.0,3
3.9208019,4.0,3
3.4984999,3.0,3
3.637442,4.0,4
3.8892202,4.0,5
3.5598483,4.0,3
4.2038593,4.0,4
3.862243,4.0,3
3.4355106,3.0,4
3.325468,3.0,4
3.9305012,4.0,1
3.5344818,4.0,5
3.2884185,3.0,3
3.5091136,4.0,4
3.3308842,3.0,1
4.002472,4.0,5
3.72525,4.0,3
2.96331,3.0,3
3.5441358,4.0,4
3.887047,4.0,4
3.2939696,3.0,5
3.4248588,3.0,5
3.3963118,3.0,4
3.669675,4.0,5
3.9415064,4.0,5
3.9906201,4.0,3
3.2761543,3.0,1
3.655159,4.0,2
3.906992,4.0,3
3.683545,4.0,3
3.3898506,3.0,5
3.3295882,3.0,5
3.8163357,4.0,3
3.840987,4.0,5
3.7266698,4.0,4
3.1324797,3.0,2
3.7660165,4.0,3
3.4071715,3.0,5
3.2481747,3.0,2
3.6044626,4.0,3
3.6148858,4.0,5
3.835239,4.0,4
3.5936875,4.0,4
3.785788,4.0,5
3.834065,4.0,4
3.7102332,4.0,3
3.3490539,3.0,2
3.0315404,3.0,4
3.0727038,3.0,4
3.8412633,4.0,5
3.7778041,4.0,3
3.308268,3.0,2
3.3886302,3.0,4
3.569518,4.0,3
3.6740663,4.0,4
3.3835945,3.0,3
3.5179105,4.0,4
3.9003966,4.0,2
3.9532795,4.0,5
3.6204858,4.0,5
3.187687,3.0,3
3.219867,3.0,1
3.4979339,3.0,5
3.7046268,4.0,5
2.9249015,3.0,3
2.871517,3.0,1
3.457842,3.0,3
3.3901641,3.0,2
3.6233678,4.0,4
3.311251,3.0,2
3.0071125,3.0,1
3.5461683,4.0,5
3.4643078,3.0,2
3.569406,4.0,4
3.4426262,3.0,1
3.4417896,3.0,2
3.442525,3.0,3
3.5487163,4.0,5
3.2950232,3.0,1
3.858701,4.0,5
3.2765274,3.0,4
3.5993812,4.0,5
3.7470055,4.0,3
3.4719582,3.0,3
3.773905,4.0,3
3.6757972,4.0,3
3.8602095,4.0,4
3.6209545,4.0,3
3.8554156,4.0,5
4.0198593,4.0,3
3.7502074,4.0,4
3.7223706,4.0,2
3.0171623,3.0,4
3.6366968,4.0,4
3.5185883,4.0,3
3.6142738,4.0,3
3.745366,4.0,4
3.3162754,3.0,5
3.4842584,3.0,3
3.7424111,4.0,5
3.4771376,3.0,5
3.0532851,3.0,4
3.3948872,3.0,5
3.490541,3.0,4
4.0370407,4.0,5
3.378209,3.0,1
3.4106002,3.0,1
3.9443913,4.0,4
3.7065897,4.0,3
3.3651545,3.0,5
3.5975,4.0,3
3.7528439,4.0,4
3.2814198,3.0,2
3.4446554,3.0,3
3.4440572,3.0,3
3.411437,3.0,5
3.6307182,4.0,1
3.457842,3.0,3
3.7102177,4.0,4
3.404033,3.0,4
3.3578641,3.0,4
3.463835,3.0,3
3.5001354,4.0,5
3.3639457,3.0,2
3.3908207,3.0,3
3.6112869,4.0,4
3.4476666,3.0,4
3.945431,4.0,5
3.8018327,4.0,4
3.546469,4.0,5
3.2280667,3.0,3
3.623716,4.0,5
3.6144447,4.0,4
3.8178108,4.0,4
3.472903,3.0,4
3.82765,4.0,3
3.4878306,3.0,4
3.471531,3.0,3
3.5086093,4.0,4
3.2805827,3.0,3
3.405798,3.0,3
3.66173,4.0,2
4.1341047,4.0,5
3.5364954,4.0,5
3.8038487,4.0,5
3.9983017,4.0,5
3.6120732,4.0,4
3.4819617,3.0,4
3.728894,4.0,5
3.7313461,4.0,5
3.4984553,3.0,5
3.597484,4.0,5
3.4174206,3.0,5
3.546469,4.0,5
3.322698,3.0,3
3.5977135,4.0,3
3.4893951,3.0,3
3.4632277,3.0,4
3.9135396,4.0,4
2.845138,3.0,1
3.118034,3.0,1
3.6788542,4.0,3
3.6427326,4.0,3
3.3345702,3.0,5
3.7411556,4.0,4
3.6662855,4.0,4
3.355611,3.0,4
3.3476615,3.0,3
3.8042817,4.0,5
3.4926143,3.0,4
3.9693522,4.0,5
3.457842,3.0,5
3.7014909,4.0,4
3.8526363,4.0,4
3.6485639,4.0,1
3.4614995,3.0,2
3.8496532,4.0,5
3.4009392,3.0,1
3.51512,4.0,3
3.595094,4.0,5
3.5113711,4.0,3
3.3575284,3.0,4
3.683012,4.0,1
3.4305613,3.0,3
3.7641828,4.0,5
3.4544058,3.0,2
3.7003086,4.0,5
3.6951022,4.0,4
3.5161955,4.0,4
3.3653095,3.0,2
3.9350748,4.0,3
3.855606,4.0,4
3.4779718,3.0,3
3.3383124,3.0,4
3.5171254,4.0,5
3.5325267,4.0,3
3.5098953,4.0,4
3.4347174,3.0,5
3.9189677,4.0,3
3.4035757,3.0,4
3.445831,3.0,2
3.330337,3.0,1
3.4441566,3.0,3
4.0758753,4.0,5
3.4856858,3.0,3
3.8311138,4.0,4
3.420842,3.0,3
3.6069124,4.0,4
3.5523999,4.0,4
3.5681865,4.0,2
3.8946795,4.0,4
3.4601347,3.0,4
3.3416464,3.0,3
3.4266205,3.0,3
3.8191504,4.0,5
3.498878,3.0,3
3.5613315,4.0,4
3.7065558,4.0,5
3.2435908,3.0,4
3.8430603,4.0,5
3.588221,4.0,3
3.5447526,4.0,4
3.5499542,4.0,4
3.1397703,3.0,4
3.5771687,4.0,5
3.5974305,4.0,5
3.5851192,4.0,2
3.4271708,3.0,1
2.9347486,3.0,3
3.7289696,4.0,4
3.5897522,4.0,5
3.392082,3.0,5
3.282115,3.0,4
3.4009392,3.0,3
3.5851192,4.0,3
3.6502106,4.0,4
3.7003086,4.0,3
2.932396,3.0,3
3.835239,4.0,4
3.5829992,4.0,3
3.1791396,3.0,3
3.457842,3.0,4
3.7492597,4.0,4
3.6372464,4.0,3
3.9731603,4.0,3
3.5627506,4.0,4
3.31581,3.0,3
3.8340716,4.0,4
3.9753058,4.0,4
3.527347,4.0,5
3.457842,3.0,4
3.829101,4.0,5
3.4056234,3.0,2
3.4940357,3.0,5
3.9999986,4.0,4
3.499053,3.0,3
3.612764,4.0,1
3.4974098,3.0,1
3.5265152,4.0,2
3.4650543,3.0,3
3.409679,3.0,3
3.6194701,4.0,5
3.9749937,4.0,5
3.6639557,4.0,5
3.8374424,4.0,4
3.1534624,3.0,3
3.4357228,3.0,1
3.772304,4.0,5
3.9727354,4.0,5
3.821853,4.0,4
3.629074,4.0,5
3.487721,3.0,3
3.670139,4.0,3
3.5925648,4.0,2
3.411437,3.0,5
3.812516,4.0,5
3.8227527,4.0,3
3.4719481,3.0,4
3.6151972,4.0,5
3.861828,4.0,4
3.8110635,4.0,1
3.4498072,3.0,3
3.3103797,3.0,4
3.664167,4.0,4
3.8101141,4.0,5
3.3345702,3.0,5
3.6868865,4.0,4
3.529602,4.0,3
3.8393445,4.0,4
3.6803036,4.0,4
3.4565573,3.0,5
3.6200728,4.0,3
3.4426262,3.0,3
3.7956202,4.0,4
3.8040028,4.0,4
2.6156528,3.0,1
2.974576,3.0,4
3.2759292,3.0,3
3.3286068,3.0,2
3.4819617,3.0,3
3.4007788,3.0,4
3.1703038,3.0,1
3.7660165,4.0,4
3.5144951,4.0,3
3.6983438,4.0,3
3.4048276,3.0,1
3.8408842,4.0,5
3.3701923,3.0,4
3.593681,4.0,4
3.2963495,3.0,3
3.4380836,3.0,3
3.1648045,3.0,1
3.2614362,3.0,4
3.3945715,3.0,2
3.4071715,3.0,1
2.8949413,3.0,2
3.745366,4.0,3
3.746933,4.0,3
4.1190267,4.0,3
3.3945715,3.0,4
3.8373694,4.0,4
3.7297692,4.0,5
3.7801287,4.0,4
3.6603765,4.0,3
3.3945715,3.0,4
3.8749213,4.0,5
3.160951,3.0,4
3.9134002,4.0,4
3.319592,3.0,4
3.8311138,4.0,2
3.7627568,4.0,5
3.2411098,3.0,3
3.9579706,4.0,1
3.319105,3.0,5
3.6605341,4.0,2
3.605177,4.0,3
3.258638,3.0,4
3.7024813,4.0,5
3.6661303,4.0,2
4.0194693,4.0,4
3.7063162,4.0,4
3.6057477,4.0,3
3.8928008,4.0,2
4.1328073,4.0,5
3.4157698,3.0,5
3.7046268,4.0,3
3.4239285,3.0,4
3.3798807,3.0,4
3.487016,3.0,3
3.0941908,3.0,1
3.3191998,3.0,4
3.681791,4.0,2
3.1815794,3.0,5
3.6788542,4.0,3
3.7408643,4.0,3
3.8986676,4.0,2
3.1793525,3.0,4
3.4752963,3.0,3
3.8702202,4.0,3
3.8796444,4.0,4
3.6145756,4.0,5
3.5666232,4.0,1
3.412124,3.0,3
3.179674,3.0,1
3.611182,4.0,3
3.6770203,4.0,4
3.5192108,4.0,3
3.0629914,3.0,3
3.342553,3.0,4
3.5831132,4.0,3
3.981731,4.0,4
3.8731441,4.0,3
3.3542275,3.0,3
3.4761252,3.0,4
3.4129832,3.0,3
3.3345702,3.0,5
3.5417066,4.0,3
3.3351915,3.0,5
3.657526,4.0,3
3.6788542,4.0,3
3.7003086,4.0,5
3.4380836,3.0,3
3.6317465,4.0,4
3.3407526,3.0,5
3.5451128,4.0,2
3.7140038,4.0,4
3.709361,4.0,3
3.3407526,3.0,3
3.3079185,3.0,2
3.7508206,4.0,5
3.1434093,3.0,4
3.8654118,4.0,4
3.4218256,3.0,1
3.4009392,3.0,3
3.6502106,4.0,1
3.2456682,3.0,2
3.9931097,4.0,5
3.4867373,3.0,4
3.736573,4.0,3
3.7508206,4.0,4
3.7686117,4.0,4
3.3552897,3.0,3
3.6177957,4.0,5
3.656214,4.0,4
3.6502106,4.0,3
3.313391,3.0,3
3.7003086,4.0,3
3.9999986,4.0,4
3.3414853,3.0,5
2.9096282,3.0,4
3.7991898,4.0,5
3.5313735,4.0,1
3.6403973,4.0,4
3.572469,4.0,4
3.4071715,3.0,2
3.3264165,3.0,5
3.469617,3.0,3
3.709524,4.0,5
3.5086093,4.0,5
3.6434598,4.0,3
3.9485784,4.0,5
3.6868865,4.0,5
3.3731294,3.0,4
3.5439448,4.0,4
3.3505487,3.0,5
3.617174,4.0,3
3.6045327,4.0,3
3.6788542,4.0,5
3.457842,3.0,3
3.436847,3.0,3
3.59855,4.0,4
3.5655873,4.0,5
4.1003413,4.0,3
3.4626634,3.0,4
3.6213913,4.0,2
3.39089,3.0,4
3.4471939,3.0,5
3.3225236,3.0,2
3.3272977,3.0,3
3.550989,4.0,5
4.066505,4.0,5
3.4185128,3.0,3
3.5890396,4.0,3
3.607092,4.0,3
3.709524,4.0,1
4.0408983,4.0,5
3.452867,3.0,4
3.6272612,4.0,5
3.9759686,4.0,2
3.5091136,4.0,4
3.6844535,4.0,4
3.3187358,3.0,3
4.0087056,4.0,2
3.894506,4.0,4
3.6974893,4.0,2
3.435985,3.0,5
3.4395518,3.0,5
3.4093096,3.0,5
3.552835,4.0,4
3.6825128,4.0,4
3.714926,4.0,4
3.286956,3.0,3
3.4059114,3.0,3
3.4386811,3.0,3
3.60236,4.0,1
3.3808122,3.0,2
3.3637142,3.0,4
3.5265152,4.0,3
3.6773896,4.0,3
3.549537,4.0,4
3.457842,3.0,2
3.6932654,4.0,3
3.5106118,4.0,4
3.267992,3.0,4
3.4110947,3.0,2
3.199483,3.0,3
3.3210344,3.0,4
3.6770203,4.0,4
3.6943693,4.0,3
3.926179,4.0,5
3.4676895,3.0,5
3.7727456,4.0,3
3.5997815,4.0,5
3.4380836,3.0,4
3.6264365,4.0,4
3.480792,3.0,4
3.5086093,4.0,4
3.2120032,3.0,4
3.7289696,4.0,4
3.3072283,3.0,5
3.557033,4.0,1
3.5526855,4.0,5
3.8950598,4.0,5
3.854344,4.0,4
3.980194,4.0,3
3.6171634,4.0,5
3.7041101,4.0,4
3.5933037,4.0,5
3.472903,3.0,5
3.2566793,3.0,1
3.612671,4.0,5
3.8340716,4.0,4
3.3329396,3.0,4
3.6927156,4.0,5
3.4482317,3.0,4
3.2289407,3.0,4
3.4406736,3.0,4
3.877031,4.0,5
3.8493335,4.0,4
3.969503,4.0,5
3.9108171,4.0,4
3.8690014,4.0,4
3.5086093,4.0,5
3.578865,4.0,3
3.5916493,4.0,5
3.6194701,4.0,3
3.4559429,3.0,5
3.5189884,4.0,5
3.553076,4.0,5
3.7362351,4.0,5
3.7764409,4.0,5
3.43222,3.0,1
3.6914055,4.0,3
3.5817354,4.0,3
3.6060412,4.0,3
3.4422836,3.0,5
3.6814473,4.0,5
3.1611419,3.0,5
3.4341123,3.0,2
3.5784137,4.0,2
3.497179,3.0,4
3.6969953,4.0,2
3.6868865,4.0,4
3.4719582,3.0,4
3.4969816,3.0,4
3.8435206,4.0,5
3.6983438,4.0,4
3.7161193,4.0,2
3.73775,4.0,3
3.5669086,4.0,4
3.5874133,4.0,4
3.4706786,3.0,3
3.6485639,4.0,3
2.9772658,3.0,5
3.7107022,4.0,3
3.669973,4.0,4
3.5212936,4.0,2
3.8834975,4.0,3
3.7544737,4.0,2
3.7356715,4.0,1
3.512421,4.0,4
3.2771556,3.0,5
3.341215,3.0,1
3.5114694,4.0,4
3.4797323,3.0,1
3.4071715,3.0,4
4.064088,4.0,4
3.6971476,4.0,4
3.7046268,4.0,4
3.2878542,3.0,2
3.0653343,3.0,4
3.8109407,4.0,3
3.3505487,3.0,3
3.495554,3.0,3
3.4819617,3.0,3
3.230127,3.0,3
3.3191998,3.0,3
3.1791396,3.0,3
3.537454,4.0,4
3.4294415,3.0,4
3.255179,3.0,4
3.283875,3.0,3
2.8776627,3.0,3
3.4940357,3.0,3
3.4355106,3.0,5
3.492086,3.0,3
3.5914464,4.0,5
3.8787856,4.0,5
3.4630089,3.0,3
3.3286743,3.0,2
3.8713176,4.0,5
3.6940088,4.0,4
3.268079,3.0,3
3.7046268,4.0,4
3.2759292,3.0,4
3.8928008,4.0,4
3.5745463,4.0,5
3.4616606,3.0,3
3.4009392,3.0,4
3.2778373,3.0,5
3.394405,3.0,2
3.248707,3.0,4
3.700784,4.0,4
3.632694,4.0,5
3.542547,4.0,1
3.832385,4.0,3
3.7375307,4.0,4
3.4066682,3.0,3
3.3382246,3.0,3
3.602243,4.0,4
3.7188075,4.0,4
3.4016004,3.0,2
3.2904744,3.0,4
3.7993236,4.0,4
3.6661303,4.0,5
3.367415,3.0,4
3.2286472,3.0,5
3.6595154,4.0,3
3.3267074,3.0,5
3.1443791,3.0,3
3.7102332,4.0,4
3.471455,3.0,5
3.8393445,4.0,5
3.6780148,4.0,5
3.2893078,3.0,1
2.9884145,3.0,4
3.6983438,4.0,4
3.420842,3.0,4
3.3995624,3.0,2
3.683012,4.0,3
3.3330693,3.0,4
3.4719582,3.0,5
3.3028169,3.0,1
3.5458775,4.0,3
3.4248586,3.0,2
3.6007164,4.0,4
3.788944,4.0,5
3.6422763,4.0,4
3.530136,4.0,5
3.690292,4.0,3
3.9983017,4.0,5
3.5454805,4.0,4
3.1025496,3.0,4
3.6770203,4.0,5
3.4515073,3.0,2
3.6432593,4.0,5
3.4460824,3.0,4
3.1397703,3.0,1
3.7337422,4.0,3
3.4326012,3.0,5
3.7046268,4.0,1
3.6196399,4.0,3
3.142776,3.0,3
3.9135396,4.0,5
3.3539274,3.0,2
3.5674126,4.0,5
3.5911467,4.0,5
3.6831887,4.0,3
3.4295049,3.0,3
3.410042,3.0,5
3.3062365,3.0,3
3.9017217,4.0,3
3.0955138,3.0,4
3.3153424,3.0,4
3.4571316,3.0,4
3.533205,4.0,2
3.492114,3.0,4
3.4041338,3.0,5
3.8109407,4.0,4
3.6485972,4.0,5
3.3146312,3.0,3
3.3346682,3.0,2
3.6072755,4.0,5
3.4380836,3.0,3
3.889781,4.0,3
3.1424325,3.0,4
3.640571,4.0,3
3.7003086,4.0,5
3.5043194,4.0,3
3.4333575,3.0,3
3.804804,4.0,3
3.6063926,4.0,3
3.4261072,3.0,4
3.5010486,4.0,4
3.3453927,3.0,4
3.7994475,4.0,4
3.683545,4.0,5
3.5598397,4.0,4
3.3462422,3.0,1
3.7048059,4.0,3
3.4676895,3.0,2
3.1765814,3.0,2
4.0670714,4.0,2
4.2224293,4.0,2
2.9660585,3.0,3
3.681791,4.0,3
3.780786,4.0,4
3.3722205,3.0,1
3.6145756,4.0,5
3.2999377,3.0,3
3.5848994,4.0,4
3.239039,3.0,4
3.8195643,4.0,4
3.6317465,4.0,4
3.569406,4.0,3
3.6272612,4.0,3
3.3945715,3.0,3
3.7857344,4.0,5
3.52431,4.0,4
3.4676895,3.0,4
3.3631616,3.0,3
3.436847,3.0,5
3.4009392,3.0,3
3.773548,4.0,3
2.9146657,3.0,4
3.5055597,4.0,4
3.4092817,3.0,3
3.4940357,3.0,3
3.8042817,4.0,4
3.5570962,4.0,5
3.7527864,4.0,5
3.5458775,4.0,5
3.729751,4.0,2
3.436847,3.0,1
3.695247,4.0,5
3.7007258,4.0,4
3.888494,4.0,5
3.7164183,4.0,4
3.7003086,4.0,4
3.6502106,4.0,4
3.1960857,3.0,3
3.8338768,4.0,4
3.887047,4.0,4
3.4886603,3.0,3
3.5817008,4.0,4
2.9918213,3.0,3
3.9731603,4.0,3
3.7373886,4.0,4
3.1257617,3.0,3
2.9660585,3.0,2
3.5620391,4.0,4
3.7095962,4.0,3
3.457842,3.0,4
3.8961682,4.0,4
3.4243357,3.0,4
3.4485273,3.0,3
3.4847698,3.0,5
3.5601501,4.0,2
2.9569383,3.0,1
3.767013,4.0,5
3.6307182,4.0,5
3.5579636,4.0,2
3.5759358,4.0,5
3.349969,3.0,4
3.6194701,4.0,4
3.5490723,4.0,2
3.5110998,4.0,4
3.4708133,3.0,4
3.017355,3.0,4
3.6943693,4.0,4
3.1632423,3.0,2
3.5123277,4.0,3
3.661934,4.0,4
3.648878,4.0,5
3.3320699,3.0,1
3.351732,3.0,4
3.9703994,4.0,5
4.031124,4.0,4
3.4872363,3.0,3
3.1970906,3.0,3
3.745366,4.0,2
2.6420612,3.0,2
3.6502106,4.0,2
3.426458,3.0,5
3.6975129,4.0,3
2.9918213,3.0,3
3.9867501,4.0,4
3.8510923,4.0,4
3.6307182,4.0,5
3.492114,3.0,5
2.9918213,3.0,3
3.5639246,4.0,3
3.7003086,4.0,5
3.622306,4.0,5
3.6858475,4.0,4
3.709524,4.0,5
3.3698533,3.0,4
3.302167,3.0,4
3.4862154,3.0,2
3.7502627,4.0,5
3.8703203,4.0,4
3.6380515,4.0,5
3.603816,4.0,4
3.70372,4.0,3
3.4057693,3.0,3
3.3968265,3.0,4
3.5689018,4.0,3
3.7003086,4.0,5
3.3234284,3.0,4
3.972395,4.0,4
3.6981173,4.0,4
3.7478707,4.0,4
3.6449914,4.0,3
3.5405009,4.0,3
3.3149219,3.0,1
3.436847,3.0,3
3.5454805,4.0,5
3.4517534,3.0,4
2.9605715,3.0,4
3.8022506,4.0,3
3.4374175,3.0,5
3.2791936,3.0,1
2.9660585,3.0,1
3.5099201,4.0,3
3.6653075,4.0,5
3.970356,4.0,5
3.4736564,3.0,3
3.7734034,4.0,2
3.8864312,4.0,5
3.6307182,4.0,4
3.2401671,3.0,5
3.7430263,4.0,3
3.4495604,3.0,5
4.116331,4.0,4
3.283875,3.0,2
3.337661,3.0,3
3.2731574,3.0,4
3.2134016,3.0,1
3.7696972,4.0,3
3.3961134,3.0,2
3.0599294,3.0,4
3.7356384,4.0,4
3.4601815,3.0,2
3.2423897,3.0,5
3.6409202,4.0,4
3.4248347,3.0,2
3.8416603,4.0,5
3.4974098,3.0,3
3.3136563,3.0,2
3.6493583,4.0,3
